chr	start	end	Enrichment1	Enrichment3	CV3	CV5
chr1	55462286	55463838	1.6808864553945477	1.5055510497206237	0.20677902611618712	0.19818004728051727
chr1	57026351	57026845	4.140600200200178	3.469705840151743	0.2792374889657777	0.2714991172957466
chr1	57033480	57034864	4.9714846655799185	3.988039739255407	0.2526054418971479	0.2583002880875363
chr1	57041174	57041584	3.3344942692093746	3.1164296393874675	0.2402268039243511	0.2442632840667136
chr1	57831032	57832616	1.553982435497169	1.251850786088561	0.21838797466296583	0.21413377009579032
chr1	62749273	62750427	0.9659174434276827	0.8640617342736014	0.2644802573553994	0.2772830052947549
chr1	62752010	62754392	0.7625381871709079	0.9065092453959609	0.25894319924125947	0.24936884037268936
chr1	63294679	63295369	0.8715737867400764	1.0974554023934666	0.20877830820166612	0.1904131813824269
chr1	69152671	69154955	1.4360634681642015	1.143987070477204	0.5367444121790269	0.5922449569623379
chr1	72582632	72583860	0.9915388325144854	1.0399188429762427	0.12131276237120205	0.12181904492112032
chr1	72918312	72918746	1.651296269532759	1.4129111035784918	0.20081787561625275	0.1843929872279277
chr1	72920111	72921337	1.2666879300653768	1.2790652969655165	0.22663365439966815	0.20241833540496765
chr1	74083403	74083969	0.800015857876559	0.7544068450681242	0.09006475250282736	0.13643702409394998
chr1	74114631	74115621	0.9806555287816433	0.8184782704305449	0.09805843441583802	0.10420385634126451
chr1	74144738	74145660	1.0072764141808457	0.9890030422055225	0.11879327862332767	0.11344627024046813
chr1	74170669	74171815	0.912778408006236	0.8261588360952893	0.09353554817830399	0.11894124568773613
chr1	74817686	74819210	2.337162466672814	1.9169276936565833	0.14935135310711023	0.13901868523218058
chr1	74828757	74829715	1.8936466777745466	1.8410485251989488	0.17991763132616048	0.17992048058384075
chr1	74830300	74831396	1.8440283141858824	1.77752133000389	0.18454623755372987	0.18310872464056221
chr1	74837817	74838939	1.7604098909955346	1.7725912504972685	0.2016341772475847	0.18100082394011272
chr1	74840747	74841801	1.8789910653682795	1.7204944677837748	0.21494031329259938	0.177487876738415
chr1	74847001	74847579	1.808301603502834	1.6885103962128725	0.23189828787287323	0.18437425017808545
chr1	74849568	74850510	1.5893983480035543	1.4688527969694785	0.22369123462710064	0.18431499626776296
chr1	74901036	74903184	1.6074438751343525	1.4578808746251917	0.0756114615536041	0.0957565275538595
chr1	74928318	74929798	2.2616873532846538	1.9872906597038933	0.09538886025627875	0.08747943596833276
chr1	74930945	74932587	2.5801203043425716	2.1400614924067884	0.11741115613608813	0.10045812773409907
chr1	74939239	74940273	2.0448800806115943	2.1351590367889193	0.09888877216876966	0.11590271100499279
chr1	74946956	74947794	1.9027611758581267	1.7508540146054712	0.13111480278515344	0.11151705912033957
chr1	74994444	74995208	1.5008806611856165	1.4497192219008526	0.18614233013283607	0.17119222393563913
chr1	74996274	74998942	1.637683885238731	1.4624624949036866	0.19722360624212368	0.16700031514031732
chr1	75137883	75138641	1.166572026140942	1.0934514502424728	0.06496981620729154	0.08452176164107786
chr1	75384182	75385830	1.2744325947227195	1.151743215111608	0.1314184068546198	0.13542189917221148
chr1	75418471	75420203	1.2937444717068156	1.224321227657586	0.0905844486200469	0.08828856688459186
chr1	75445659	75445933	1.8311735853982352	1.4453885936881248	0.09280670135998181	0.08903163104097417
chr1	75454933	75455451	1.3055895919251472	1.300321314135826	0.10223134251426105	0.09117953799214928
chr1	75500129	75500593	1.0693391235302805	1.036618324686583	0.0773974874143464	0.07037997113012542
chr1	77509987	77510489	1.0060759104894874	0.9476344989012334	0.1304027172645475	0.14435510840514834
chr1	78186123	78186689	3.477416367050937	2.9808837301157527	0.1855920105466175	0.16878521229473079
chr1	78191787	78192017	3.8541284949115595	3.256175678158693	0.19191370334584243	0.16735381222795367
chr1	78198044	78198502	3.4427589461128254	3.1946771628334574	0.21022833292682444	0.17320998438313306
chr1	78200227	78200781	3.299758407133198	3.079962848519973	0.19935699808549864	0.1674311200104417
chr1	78212453	78214811	3.9821821073309867	3.254797058405856	0.18686500436166953	0.16354293360644626
chr1	78306544	78307588	2.0955372763710045	1.730578386147682	0.08066993386548127	0.08314402986927612
chr1	78508288	78508734	1.658976244557913	1.3639255621282909	0.3397189857701283	0.3434543401102761
chr1	79854643	79855865	1.3014064097200204	1.0816267894491198	0.20228284273269023	0.4085229534698776
chr1	80754481	80755459	1.3644041983886437	1.311771213686841	0.23059380465001306	0.2236243363517334
chr1	82285350	82288582	2.6791350252615223	1.975441999380705	0.18173629719006407	0.2749765203607809
chr1	87914616	87915480	1.1941926030710923	1.215655782055927	0.1435400243683127	0.1469834958522697
chr1	87942246	87943362	1.6257929064818952	1.335418023594742	0.11359661654571791	0.1540702158617778
chr1	88566050	88567604	1.2771699204193654	1.2414405301097786	0.25861792133555894	0.2817830255610448
chr1	89050025	89051699	1.894002755484716	1.5767482927829934	0.14042824627735717	0.13611489648053274
chr1	89082960	89083844	1.3342520909675302	1.3335197060744721	0.11705809639338133	0.11120810283606745
chr1	89160467	89161591	1.5847014650088294	1.4513050237975875	0.10013468956567123	0.08283990008453698
chr1	89405791	89407455	1.1202987874666124	0.9797010913947221	0.07964012958464935	0.09112403204552794
chr1	90101719	90102617	0.7848390164704426	0.814307201438403	0.7349407427415668	0.54852782635922
chr1	90597337	90599337	0.8884739851603513	0.9282152664066954	0.1085588546943832	0.13810078251816504
chr1	91819439	91820253	1.8151146262965085	1.6374425140472662	0.14459259655288081	0.14554098955972397
chr1	91823507	91824189	2.0240700719327642	1.7525975003383587	0.1656622966365127	0.16732146912748377
chr1	91825202	91825662	1.994352106482573	1.6988324235082988	0.14786630978431758	0.16215482827589406
chr1	91830337	91830519	1.5860950918076782	1.6346615702838614	0.16392063641539267	0.17193988925792977
chr1	91838140	91838930	1.599279050414061	1.5029983919892056	0.13580664270828469	0.16997005104418664
chr1	92894846	92896068	1.2635827447908246	1.065633040409877	0.13219613534458657	0.11776162112335496
chr1	93308560	93311138	1.4601045561036285	1.2191042853831582	0.09459726702619067	0.10732124689331803
chr1	93697082	93699342	1.228484798028518	1.2367835735550488	0.12632405387025855	0.11784246243373141
chr1	94727340	94729500	1.2278145176507045	1.1810447600629095	0.14280489644994102	0.13188382541013974
chr1	94996747	94998809	1.4759031370677371	1.2093274346907146	0.12322982420342246	0.14286626695848934
chr1	106665008	106666028	0.7286380947451224	0.7106733693643303	0.19524207757849338	0.21535424170700077
chr1	107676723	107677865	1.171414993028849	1.3828249469012597	0.19628741242524786	0.17742930466804505
chr1	120948543	120951019	2.001928626459919	1.7637828403574831	0.10772936171225483	0.12953607479817825
chr1	121316425	121319687	2.061228008364614	1.6347108032267137	0.14254813148582843	0.1547310432290348
chr1	122236737	122239367	3.1173148776160695	2.359697699881577	0.2962443564307931	0.30382587751568435
chr1	122492511	122493577	3.5204171711174723	3.1801888282042765	0.21631959214399207	0.20623116520994797
chr1	122496380	122496802	5.079284156092062	3.5209941008089225	0.2263543291903054	0.21034670757788182
chr1	122501319	122501829	3.8309399515994644	3.5135100137905875	0.19757739266897797	0.21003583685406457
chr1	122510184	122510424	2.5334803128450774	2.486321531299632	0.19860678084083533	0.24673460992407695
chr1	123423828	123425232	1.8788317426799124	1.6668199685358585	0.47738428256134446	0.38812064997021095
chr1	125941578	125942894	1.2035234175182503	0.9822528391560286	0.5434160890477614	0.44300727125508865
chr1	127807747	127809423	1.1969011976837494	1.147272208378995	0.23977530112936088	0.2010671097926339
chr1	129573248	129574998	1.242181383956208	1.3393152720272037	0.14373908762721388	0.176493871845883
chr1	130487363	130489097	1.3201449086228763	1.296246906776685	0.2273946428382704	0.20530356585769743
chr1	132993276	132994648	1.808013162041347	1.3506503868522945	0.2091714965545899	0.1911240096565116
chr1	133140676	133142420	1.574564263686193	1.2772722139290236	0.14266269419387848	0.14575404339847486
chr1	133859076	133860624	1.155485893766525	1.1535865338959193	0.1542134325741894	0.1612010642491751
chr1	133963905	133964919	1.0539494345562583	1.0232796376259374	0.08683049775092339	0.08565898313131931
chr1	134086488	134088380	1.2694330695776206	1.1995454465539588	0.11846643996654427	0.11017283153393875
chr1	134194920	134196276	1.2842762276200264	1.097643388117496	0.12349298766439275	0.11347750574826564
chr1	134212438	134213240	0.906550898419056	1.0538396797505432	0.09784363546405318	0.10523153578408898
chr1	134776458	134778278	0.9007262432535269	0.7806476075296722	0.24173033010112663	0.27120299834650274
chr1	134942204	134943498	1.0979624498872522	0.9602542758938504	0.11930558040612818	0.13671648523043375
chr1	135060232	135061402	1.1316225686395873	0.9712876750779286	0.11468758889430983	0.10091762742476737
chr1	135319310	135321282	0.8437341280652927	0.8564571374379014	0.10571055179601883	0.12017141791332553
chr1	136130751	136132509	0.8508352803565596	0.8364493934543168	0.1395096805464974	0.12096116424759001
chr1	136194987	136196245	0.7173727873287109	0.7660550789736886	0.1000343603105092	0.1327618358734474
chr1	136542805	136544027	0.9268033737820484	0.8917623089563445	0.13999154904777414	0.1314992780552205
chr1	136605370	136606260	0.9862099586839286	0.960020432997157	0.15566450885888988	0.14169977147413287
chr1	137001299	137002165	0.9748866209429012	0.9859308629278423	0.08606006455456061	0.12457141737187986
chr1	137481155	137482523	1.5081868633633204	1.2795201916948018	0.08934584280521735	0.11735038726522128
chr1	137583900	137585276	1.512335381664922	1.253495385633754	0.08769847251825348	0.09052801888722431
chr1	137815099	137816113	1.4223211608099513	1.1120978308259288	0.1001530906669744	0.09498572963454834
chr1	138156022	138157668	1.0474319384349704	0.9569181798446531	0.13338873479729443	0.13114214353525722
chr1	138843773	138844027	1.5550898985532449	1.3952427768366247	0.2220257083247338	0.17543880730176548
chr1	138845146	138845990	1.5935375387384645	1.4424590862587674	0.2009086632636102	0.16970414420551222
chr1	140734909	140735247	3.8304355004009447	3.2692392617488353	0.17108128740853146	0.23282889012409613
chr1	140740070	140740522	4.397254726141088	3.4131864426809124	0.2676110596063387	0.21855269071718486
chr1	140744637	140745687	2.868163784744287	2.902213332792456	0.24373502685130802	0.21461757055043645
chr1	148344497	148344711	1.5865556686429387	0.9685817565048267	1.0758959001121027	0.7607603025015482
chr1	148344997	148345269	0.9955983010165386	0.955161838054358	0.6393306323215557	0.636653800234425
chr1	153418284	153418980	1.112924385537617	1.270496159772433	0.15544494294086522	0.16070709287825832
chr1	154246933	154247827	1.304935918519208	1.1551956435460118	0.26047583011797093	0.40173924098715635
chr1	154471698	154472770	1.2271970705806028	1.1528046644058425	0.23057898234956817	0.23479589072292
chr1	155272010	155272770	0.7918615031808518	0.9429415407722401	0.17195546439079284	0.17587642115668678
chr1	156051794	156052784	1.6710545853196404	1.6089473068725197	0.11119260064159028	0.16774464967979058
chr1	156572789	156573101	1.2390461454781243	1.1570132296815894	0.2012919261073319	0.22398235696926083
chr1	156930078	156931190	1.6945846522599999	1.5841332430614203	0.11081155637291984	0.12071870964944825
chr1	156945115	156946985	1.9696598086361654	1.588021791473878	0.08046334581947183	0.13510813871941324
chr1	157091112	157092274	1.875568735069845	1.6544103275769695	0.11526913445416977	0.18398053847514392
chr1	157583421	157585403	3.41558203570587	3.0113390462106326	0.13482844828675158	0.16457117559901402
chr1	157587649	157590513	3.933260094096814	3.073202277971016	0.13741675576306323	0.15716408252819544
chr1	158134449	158135417	1.4940123435137442	1.3569692621565832	1.0132384598442672	1.0140012896167752
chr1	165241906	165242844	3.4423380617377806	2.2785011021451362	0.28849243173791633	0.24616508507335233
chr1	165245131	165245397	2.0138866262134156	2.1381379924445074	0.3022960881532842	0.25927995296299794
chr1	167637803	167638453	1.3239401683683831	1.4107963475394243	0.1912513943915997	0.17470304468255948
chr1	168183931	168185113	1.388293712925336	1.0342583965357788	0.34824948873913697	0.3301596719404286
chr1	168238691	168239819	0.9815875649820616	0.9588640192769565	0.2531206336779749	0.2181097960948004
chr1	168339237	168340297	0.9325104113846092	0.91550584788209	0.45156067250029186	0.41977440866174937
chr1	168930638	168932878	1.9164952017669379	1.2795487165614392	0.19211724159465	0.37864696105834417
chr1	169618348	169620328	2.4742477913575724	2.1424332351149395	0.18593538169382465	0.20104511238521877
chr1	169622032	169622614	2.3808792746521337	2.0822978824177127	0.1657722044742232	0.1784286288249195
chr1	172519144	172520404	0.8376815652094509	0.6441078809454551	0.20009258723549744	0.18088905876961886
chr1	172837423	172839053	1.3303795593128944	0.9640882659788552	0.1426522938566512	0.18005845702834203
chr1	172993885	172994183	1.987697222119506	1.2280650202636378	0.15486520213982635	0.17260564165504352
chr1	173008746	173008914	0.0	0.0	0.1298712044368979	0.1530748493870946
chr1	173015874	173016246	1.5106392055987496	0.9501434123851696	0.1324485901425858	0.15034450859496126
chr1	174255676	174257086	1.041111987724303	1.0608643337945232	0.16781749723772388	0.2359278586097779
chr1	174492039	174493771	1.697857213162593	1.46403498894042	0.11789805061014443	0.20221567922847855
chr1	175297004	175298132	1.8814039983687232	1.8357796178739219	0.29721349906303585	0.2840246976462339
chr1	178204716	178205928	1.0822568051908878	1.0578871678515744	0.2416746345707435	0.24056520215026642
chr1	180457415	180461159	1.8459371950511538	1.5685489240315398	0.22010183819473794	0.2020402666340545
chr1	182260634	182263058	1.8246036994460966	1.368135174123421	0.16461841895100984	0.16047913609181458
chr1	182626595	182627729	1.1682842405570377	1.071715863337764	0.1580049811070639	0.17449253230950454
chr1	183282209	183283919	1.7263366103823945	1.4389282712519762	0.18526675031219322	0.38845639804007853
chr1	186542218	186542706	2.580909186423699	2.128394992009807	0.19610361987018246	0.38892150900632033
chr1	186551278	186552028	3.142857816493167	2.591066178814408	0.4927701303628143	0.391808690018654
chr1	186555398	186557118	2.6480103433988074	2.2488165550443058	0.48744762980485723	0.38712007024489414
chr1	186706180	186707320	1.0626296471611978	0.9637898504389744	0.1706240854184668	0.14680994238441006
chr1	187278593	187279633	1.1967470125074813	1.1355208037100277	0.14663332732911452	0.1523273883721242
chr1	188528110	188528626	1.7501727802317246	1.4316072122598638	0.18446457728618657	0.2492644640904585
chr1	189428623	189428833	1.8496429375841155	1.8998151350915196	0.22560814877346025	0.23586704723449528
chr1	189431106	189432118	3.0579120339701813	2.0167688285514793	0.22900246241959699	0.2305318759351242
chr1	191166614	191168304	1.4754379963368638	1.2190913138617399	0.28623636679748554	0.3008763781727592
chr1	191551270	191552924	2.433002059755329	2.0601588793274805	0.19402774240987938	0.19528579904885227
chr1	191745474	191746758	1.698251279892548	1.5646099331758079	0.13198403152785046	0.1428496312265069
chr1	191992686	191993448	3.219968116612266	2.7051797967102678	0.129561559476951	0.14523572771879703
chr1	191996345	191997071	3.0856572408924334	2.6804281863241766	0.11940446665391184	0.13787636003337386
chr1	192801907	192803487	1.202996410732144	1.1684401406842575	0.1869940251855381	0.15578249442258071
chr1	192921579	192922779	1.2568216767896268	1.205408800008975	0.14927125505481942	0.16406763987632364
chr1	193006239	193009633	1.5139776873932524	1.3633018766482508	0.2536647887037969	0.22618873619797014
chr1	193541584	193543412	1.2100028411382588	1.2702698095775078	0.18860952275957094	0.17100904289913368
chr1	194659678	194660410	1.8239869379774687	1.8541212787070032	0.2253267969341198	0.19518183066665262
chr1	194680740	194682366	1.818538312868921	1.819470570705	0.49101983194759	0.38475213028921684
chr1	196445660	196447174	1.534121538089276	1.575560063388403	0.2640547916774388	0.26127696341761025
chr2	4321833	4323083	1.7879772601700121	1.5466290651463603	0.18691432303995265	0.18387348441526663
chr2	5634725	5636367	1.5247619647199138	1.5913673242454784	0.14606977412536545	0.14602433104549567
chr2	6050592	6051592	1.5674833732503675	1.5678649973826078	0.13808637471746288	0.153356461558569
chr2	9796025	9796743	4.814259797955357	3.9091296362275867	0.20887085014717666	0.2128646608750081
chr2	9799690	9801406	5.0314343086173645	4.537952829662851	0.21154029959952442	0.22121995807330463
chr2	9810557	9811643	5.030645940860946	4.4937974725103595	0.2062430361177413	0.1913524792690424
chr2	9817642	9818010	4.481128134650964	3.849881354542656	0.19799273267596407	0.1909763198200909
chr2	10293149	10293345	5.956165236990187	4.912220899889736	0.1986428588752183	0.1591473616454699
chr2	10295472	10296104	5.759495857355896	4.708591578009919	0.2714091259865656	0.2363085785966106
chr2	11422695	11424261	1.578240628973297	1.4298624609108028	0.1611469570403249	0.17069850857236607
chr2	11474838	11475842	1.433541606327329	1.455455369722457	0.16400717982478485	0.14518176559749593
chr2	11626943	11627913	1.6401486606229283	1.4354098859506428	0.1129618642502244	0.13659074347120517
chr2	12931534	12933354	2.0576841865733537	1.567693206207448	0.17863449539229528	0.18020428706399994
chr2	13495526	13496956	1.364232757691357	1.3150320359967433	0.1858734377439535	0.38727671048185924
chr2	13714388	13715790	1.3462910683396214	1.3538507283390993	0.10410392794154648	0.13384199472730016
chr2	14525392	14526802	2.0300819901997564	1.4304529970587805	0.27590269116309024	0.2636676533458923
chr2	17651922	17653254	1.8603531838875775	1.648286292412707	0.1275380409109491	0.11604088303256098
chr2	17947621	17950737	3.9508853367107912	3.6570949636280807	0.10707150530475922	0.14639868146856005
chr2	17953151	17953769	5.399274870669909	4.425598777733386	0.10551659580134246	0.14798053154010288
chr2	17961271	17961627	5.397637032631372	4.874650910745446	0.1151473138210147	0.14541758527645776
chr2	17968331	17970025	5.255215781281613	4.770786937222635	0.10445802229018972	0.12157026096294975
chr2	18529980	18531628	2.7733871610940954	2.1850008764818103	0.11261329592580407	0.36220348063561203
chr2	18593500	18594720	2.992594698541203	2.920512340931632	0.08103972032633085	0.16676939374260447
chr2	18597732	18599868	4.267622910140164	3.818602670633799	0.1312631044899163	0.18735538857513973
chr2	18602649	18602969	4.908331255993776	4.152218207284111	0.14576523712138142	0.18492699545720007
chr2	18610295	18612327	5.304306449488192	4.37417774127468	0.14386196897334702	0.20613253403213672
chr2	18615602	18616630	5.091117448863052	4.339474157271081	0.15021244758193675	0.2140457718131038
chr2	18620147	18621151	3.932305165189914	3.6859907584069243	0.15949523043764857	0.20680574378694136
chr2	18688447	18689159	1.8017521363685272	1.5659401688662866	0.14285058120419555	0.1969016475752523
chr2	18721369	18722547	1.4485623357484168	1.2813442288733659	0.16381684347094697	0.3807483906247779
chr2	18918361	18920489	1.6723148174511793	1.5901069375472905	0.11668968470502278	0.35072346562860796
chr2	19352344	19354114	3.01289744706952	2.5258015627796935	0.2712188373782151	0.2788816971387961
chr2	19366578	19368576	4.2090514354291475	3.374114814444791	0.6043367201513975	0.5040764752049328
chr2	19369970	19370372	3.5724443528590033	3.127729831262815	0.5735392196992334	0.4976796472685169
chr2	19830997	19832071	2.4901927214308306	1.9956069066943982	0.21773953496522036	0.22404191175434754
chr2	22477517	22478287	2.642041736137243	2.06797812492719	1.0413112634275914	0.8598955107547355
chr2	22599933	22600647	1.1337891164821217	1.336876895973054	0.6062382771713677	0.47089108402161584
chr2	24329489	24330419	1.5509661035886222	1.3550258999955278	0.19068489996580137	0.18190648648954139
chr2	24330503	24330757	1.2841351492726851	1.3076088100828194	0.22412726922472528	0.1937174447112534
chr2	25035893	25037577	1.1366236161223906	1.1147943784562928	0.11078088854967955	0.09265254110659886
chr2	25145343	25146841	1.1363546702248146	1.0983852239576501	0.08339597898881906	0.09277505796675929
chr2	25251347	25252053	1.2150890266827021	1.1297798783521042	0.0742024325685223	0.08406990527484967
chr2	25432413	25435715	1.1775340110225176	1.0353819256497554	0.18776285941640225	0.1523180901349004
chr2	25561883	25563075	0.8199368135981105	0.7277489987252846	0.4680127835033989	0.3618894257101571
chr2	25977326	25978958	1.0861326366350592	0.9263475422728723	0.11255571155682653	0.13051824420779684
chr2	26057405	26058917	1.3555448126459466	1.1464463776063625	0.16655758858453595	0.13163608974920685
chr2	26060731	26060969	1.1162429260084372	1.1832348530588999	0.1576347977103033	0.12962005316409267
chr2	27531714	27533770	0.9354763984159198	0.8787067449553925	0.2023015029665631	0.21103268918521603
chr2	27741415	27742999	0.9758180259508447	0.9343617310199601	0.20943051412208957	0.24173789708067042
chr2	28763898	28764494	1.1822759653258588	1.1584574923045043	0.1432739211835801	0.12127375577212593
chr2	28764521	28765539	1.5263098593206927	1.275883742888919	0.1421641170312397	0.14334615975572582
chr2	28771128	28772076	1.3410452564337563	1.2490297317883194	0.12206584180164382	0.14705664990598621
chr2	29105846	29106046	1.6704914719237138	1.4216126703213314	0.11442370322902054	0.11899013961645301
chr2	30327853	30330365	2.227765808571335	2.0960346594835833	0.35698689644481946	0.3336305330712324
chr2	30532058	30532966	1.2642058612003653	1.2524039710868426	0.09867151829995403	0.12527253447429132
chr2	30548230	30549354	1.558898972949121	1.3969456159938507	0.07914405262729945	0.10467083992061149
chr2	30562901	30564251	1.2808989898054033	1.1572035463158892	0.08704713456463928	0.10307095196859505
chr2	30566861	30568011	1.3131326533178544	1.1782952741623491	0.08592223425891235	0.10089557568814748
chr2	30581228	30581662	1.0181059199465812	1.0557685625784814	0.13599842441267915	0.10759997092891543
chr2	30626667	30627753	1.3743992542636985	1.2407555681388045	0.1407128325685914	0.12118052870516668
chr2	30656365	30657463	1.3834890776160704	1.4114407681377261	0.13644369730664446	0.15881836121197054
chr2	30700209	30701815	0.922439206167654	0.9600590208384996	0.1564252310078656	0.16525353853031088
chr2	31100699	31102521	0.9538400155904487	0.8885600207865518	0.15684712365381817	0.1282418718373256
chr2	31490649	31492875	1.992279949730069	1.6220357391740816	0.12638662746916798	0.10013806678192069
chr2	31494451	31496389	1.7497034758715797	1.6086963780698562	0.12323745036243491	0.1014253748821255
chr2	31509185	31510551	1.2212356856748545	1.2393533047875271	0.08683811487441914	0.09888094722507641
chr2	31510799	31511067	1.0776804193972513	1.178945328847673	0.0789866059810325	0.1068405795732284
chr2	31700909	31702657	1.1325833725727303	1.1438952284059256	0.09609468389483905	0.11341820083342241
chr2	31938119	31938353	0.879592236159117	0.8731980509086742	0.0805431986391179	0.09378237077687854
chr2	33399222	33400300	1.8184872896175344	1.5060413423586196	0.09676015575366956	0.11674086414234651
chr2	33436097	33436731	2.027402878137531	2.060829438187532	0.14242671406232804	0.14194961187247915
chr2	33471809	33472643	3.162076182953889	2.982132487119302	0.13223787163249248	0.1293622183969426
chr2	33486908	33487864	6.3867378176974885	4.918363422512934	0.1026471718965372	0.12290550797576967
chr2	33491710	33492162	5.755523594782384	5.385727712344339	0.10408514073385784	0.123360966938432
chr2	33494567	33497271	3.9026781086361253	3.416235320927799	0.09609531432123251	0.1284344062881364
chr2	34226522	34228996	1.229863867441215	1.1230886222722198	0.18562107736020195	0.16819415633640303
chr2	34768609	34770155	1.1616557801297716	1.0979764466732864	0.10766344519446738	0.13076993935722947
chr2	35111605	35112361	0.9602856446258424	1.0400723559051892	0.12308552083564911	0.10910524888862366
chr2	35436960	35438716	1.6299206797441799	1.4085979745598363	0.12259537998085637	0.11417322537642735
chr2	35866740	35867404	2.519780455688775	1.5529197508760793	0.1542023008184208	0.13067409235823718
chr2	35946435	35947373	2.1044543589299582	1.953567802102973	0.25694531689290906	0.2913176565734108
chr2	35957580	35959608	2.8152306659267516	2.426439692817853	0.29270949662776446	0.44530767087387013
chr2	35960090	35961344	3.0613685635448733	2.443464458263612	0.508437791887081	0.3883411967964123
chr2	36058424	36058922	1.9712411778922194	1.7814179732649515	0.5644578452294411	0.4634369019495965
chr2	36065929	36066727	2.4623660708819015	1.8914176044985547	0.5751720797974005	0.5938999159810595
chr2	37648335	37649527	2.1561059355362353	1.9922085311718385	0.11764621327725512	0.0969645087608009
chr2	38194138	38195482	4.748244730453863	4.219216229319453	0.14955326036386096	0.15831206401820713
chr2	38203253	38204521	6.4572340115703515	5.670687266944032	0.10578946922539396	0.12649458616496495
chr2	38205990	38208158	7.275908011636079	5.887484205824539	0.10481755041778752	0.1322648480838123
chr2	38210006	38210882	6.438551014977034	5.260495265629943	0.09782506769995979	0.1409858563262398
chr2	38565692	38568176	2.928165627162424	2.347217959096897	0.08165153581968419	0.11275161969240728
chr2	42508126	42508766	0.9699135012246868	0.779930543609407	0.24933735222291373	0.44826267318791785
chr2	44964216	44964386	2.265149248296895	2.0992262433953774	0.2099949945470846	0.19906620533143993
chr2	44964786	44965974	2.5494311239518357	2.1184063361061387	0.16027264666659632	0.19834891209501823
chr2	49642806	49643866	1.711298644770201	1.3003928915405893	0.28013737714759446	0.23731735767290854
chr2	49921448	49922600	1.3906077058258792	1.247514949201615	0.19605120905837264	0.23018440492076495
