chr	start	end	Enrichment1	Enrichment3	CV3	CV5
chr1	13521763	13521923	1.3819980884627154	1.378325643388625	0.10789419163371315	0.09943250737431536
chr1	13579165	13580409	1.4711908384741723	1.571762630329611	0.10285361031530671	0.12370299973129499
chr1	13650146	13650854	1.7978939746410927	1.57983272254074	0.10816583912297745	0.11093706867211599
chr1	14299749	14300241	1.1975038351564284	1.2300538180383875	0.07948148103236075	0.10430202186908821
chr1	14496483	14497331	1.3342185962003197	1.2279471664161088	0.11112945867398877	0.10557125438169694
chr1	14908671	14909003	1.3306196343827592	1.1714923561882244	0.12674538875806549	0.12469322850619474
chr1	15641198	15641458	1.1381265254452604	1.1729840240911575	0.49084185145787446	0.40688338919410616
chr1	15795558	15796452	1.3892739300986043	1.4743713885922634	0.11961807229505625	0.11671185481618551
chr1	15882386	15883122	1.2076684782736866	1.1921314125415052	0.06046798491531464	0.09543313449826156
chr1	16082891	16083575	1.3091519351075855	1.4253122028331968	0.10448034162404006	0.09968722023394519
chr1	16094184	16096604	1.3685466614595398	1.520536608937913	0.09681011261424037	0.09764428795997857
chr1	16508615	16510273	1.0617899230697811	1.2221860802352362	0.09464724237255875	0.09168627155524983
chr1	16608553	16609661	1.4883807945197867	1.438274226103913	0.46897053840163305	0.3549847291392739
chr1	16646530	16647310	1.623807228256462	1.5917941089868082	0.13909872567792342	0.364575050400164
chr1	16655078	16655770	1.674369385887967	1.5128409871625514	0.1363904936501886	0.13665635245805124
chr1	17081628	17082170	1.6218846672223322	1.6046988296849258	0.1163367722250085	0.1431355923040964
chr1	17135424	17135880	1.2383115175590071	1.1629019352395977	0.12223865959598229	0.11061289830106463
chr1	19087027	19087249	1.5525741663830135	1.4385933411029415	0.14866382529854735	0.12856391169844306
chr1	20809957	20810491	1.467206586425228	1.4215311067471808	0.11964885836744983	0.11094622090983107
chr1	20880484	20881472	1.6806522615617865	1.499449387421895	0.06643268592394011	0.08484228853031814
chr1	20924670	20925670	1.8339232001779864	1.7954713068489854	0.0967561983457483	0.10743188889458308
chr1	20941610	20942136	1.4565782070540183	1.5424238527679304	0.093804393729876	0.11595726141764583
chr1	21068816	21069956	1.4909790117590696	1.4060572797799367	0.11617128388301969	0.11623755148051695
chr1	21156477	21156723	1.7117928529816828	1.7339435487435266	0.10005633762770214	0.08996041930215068
chr1	21208747	21209047	1.4557828319265458	1.4375085599467152	0.4649750671177675	0.3562282579559614
chr1	22020492	22020668	0.7498442979766975	0.7214287903072867	0.14488111654561886	0.11890762298590235
chr1	22539896	22541092	1.2996986777106787	1.2446502429505797	1.0146869848209839	1.0112254066585125
chr1	22812090	22813434	1.1098356809784926	0.981341313040593	0.11381483208840745	0.10589462786488975
chr1	23108566	23109086	0.9492027204162167	0.8989743185193994	0.13359086153623467	0.13363800416898403
chr1	23262715	23263945	1.1947535344689315	1.1345592363850239	0.0794289288842324	0.13070048790264865
chr1	23389236	23390428	1.280205508533	1.1332826452305698	0.08583890391780953	0.35231680137667926
chr1	23928417	23929419	1.4411826072965996	1.2862522036622488	0.09224771005255228	0.09072572872037064
chr1	24012104	24012708	1.0822718900288624	1.0637996272958294	0.08088917668663179	0.08351272497191112
chr1	24106274	24107616	1.530517394350633	1.298747387301455	0.12523815124272336	0.1101740828072153
chr1	24140653	24140989	1.0428635210029031	1.0174318120731498	0.14162469182173268	0.12249312811306146
chr1	24460260	24460640	0.6743853847689225	0.7277455154286936	0.22977611755166324	0.21421925368290035
chr1	24602037	24602373	0.9829639352381421	1.0171082134841276	1.4237003807094673	0.8389344483369384
chr1	24618381	24618831	0.1859255766558757	0.43896555342838395	1.0067220555689171	1.0084087571415552
chr1	24619091	24622189	0.17991238208515975	0.4297849839730007	1.0074519365712367	1.0081235553287804
chr1	24685109	24686137	1.2894676031800703	0.8560196677130011	0.45556682467684084	0.3463362844346901
chr1	25285425	25285795	1.0598071864814569	0.897620991368312	0.47514953903824014	0.3686959300067815
chr1	25886526	25887758	1.253246915706761	1.0619485242514508	0.4810006532374852	0.5325759789526101
chr1	29793949	29794179	0.5940495412925295	0.6537190824974184	0.7354884604770325	0.6886635509569782
chr1	30826540	30826714	1.092370837559598	1.1855494269797298	0.5523605582092943	0.7403161616552213
chr1	30929643	30931117	1.5876380606508291	1.5467327641642694	0.14495965024013857	0.15059474483729485
chr1	31005634	31007080	1.3875812838461115	1.4885506672210371	0.5473140177856706	0.4341448027186415
chr1	32229207	32230035	0.7704103773395163	0.7453142827769965	0.7464370501524232	0.5510837939194784
chr1	33694803	33695101	1.0853133462792997	1.0705396520773487	0.1729921410989607	0.1452803649226382
chr1	33726330	33727482	1.2930855376308956	1.2026126556236787	0.4657080816068655	0.3580987023800617
chr1	33776520	33777676	1.1845497653909653	1.095110679913853	0.05976091322307177	0.06448650113690983
chr1	33796237	33796409	1.0426620729845462	1.1112160662118384	0.4543435046558486	0.3414688934826824
chr1	33813984	33814988	1.2456482572553262	1.1076319043721676	0.06270361936302252	0.3409956492736478
chr1	33870777	33871671	1.2066591083951888	1.1726088727569022	0.06386301214498713	0.06949194658903896
chr1	33940361	33940571	1.1679174269260262	1.1238728790512154	0.06787314592798681	0.07339035522612902
chr1	33963742	33965618	1.164217609025836	1.1409935674244127	0.04743077873487868	0.05517146161695306
chr1	34001981	34002147	1.1358827912907057	1.0967440279602565	0.068089081792658	0.08824200111811875
chr1	34062759	34063145	1.3312519845878854	1.1913225362833268	0.05426642759710306	0.07223728560054392
chr1	34067764	34069024	1.2310460984141918	1.1702764817894784	0.04873785722503578	0.07194331768221508
chr1	34234798	34235188	1.235452416778908	1.1384516565930483	0.4538473020122193	0.3402196450791883
chr1	34292958	34293638	1.209800672836482	1.0824376617778269	0.05971996289805873	0.09143804059816404
chr1	34489694	34490150	1.0419094415799697	1.0069541144973264	0.09878858391805859	0.11393868538797457
chr1	34491736	34492072	1.2504704333488934	1.0801257925139858	0.10047940178244572	0.12022620355763548
chr1	34495974	34497210	1.217173349451262	1.1255978574781027	0.0889825207320929	0.1156262505578862
chr1	34516231	34517113	1.1906437979528672	1.1521007205277864	0.08451593728008261	0.08577211387866078
chr1	34529411	34530225	1.3152274279519969	1.1965087086998505	0.07528832213417225	0.07734970278337595
chr1	34542418	34542892	1.0079252102581842	1.1407290687921028	0.08821461786206493	0.08335397641357582
chr1	34617613	34617855	0.9535625406152477	0.9363814204818364	0.06834547357503698	0.07647285267225987
chr1	34635979	34637061	1.0684952548614282	0.9806421791009134	0.0593180077553853	0.05843650500655848
chr1	34780592	34780830	0.8609774993052779	0.8842978543946944	0.06257845526901218	0.05888768463381779
chr1	34858479	34859149	1.1177552893709706	1.0406020073934246	0.12148759621494631	0.09697467902798043
chr1	34862804	34863352	0.9699224654003457	1.040052134272346	0.09693983619016763	0.09330254691025788
chr1	34899275	34900333	1.2169697508561552	1.1629240208467613	0.1996591776302996	0.18221670284544597
chr1	34906614	34907106	1.159025647407594	1.1311583707176331	0.21365660422145907	0.19054317306266272
chr1	34986385	34987519	0.7568455661184298	0.7210362496461123	0.21607618836917908	0.3976972448463677
chr1	35273079	35273249	0.6880223113291641	0.7108735260534583	0.2157971672452369	0.21917551363872637
chr1	36087468	36087772	0.8751817578406689	0.530598461151152	0.06072124821137567	0.06843194032113345
chr1	36124657	36126471	0.8031142778234442	0.8646785914762307	0.11057981779110813	0.11927870861947018
chr1	36160302	36161140	0.8630435316156386	0.8807059979695541	0.14480703772616943	0.1472633016845392
chr1	36300656	36301368	1.000853640941725	0.948031459637726	0.06415541669348736	0.07136997141557956
chr1	36311711	36311893	0.9962065689568382	0.9782890860657931	0.06872049106679991	0.08638944735232092
chr1	36325557	36326721	0.9072278165007305	0.9883513627160292	0.06871260262693778	0.08349490581980532
chr1	36360162	36360446	1.0862604154175677	1.087842674744366	0.05092707689752879	0.07468411630842536
chr1	36425361	36426447	0.9982241522528723	1.003464533133358	0.04165555634423734	0.04692445520168696
chr1	36465331	36465769	0.8643842216844259	0.8691874006787401	0.05936321390980253	0.05835388518140164
chr1	36501563	36502297	0.9869922722804045	0.9753314974404711	0.06663711731253615	0.06470169345545511
chr1	36527919	36529339	1.0746122306313712	1.0770284309891922	0.051597834940002654	0.04925561376314948
chr1	36568246	36570058	1.2571955945581497	1.2017165421539984	0.06760943796150332	0.08412003435342445
chr1	36598644	36598976	1.2555371181948445	1.2840310267838815	0.06939968189514044	0.08606984685649872
chr1	36603614	36604488	1.2855736043992565	1.2720799647624985	0.04832009408714066	0.05538289175733932
chr1	36609533	36609893	1.2658799910946703	1.2625681865526177	0.048371053880487055	0.05807688580418256
chr1	36739642	36740318	1.2926391410958167	1.257474715665987	0.06987000969776254	0.08361974537238237
chr1	36748001	36749057	1.4966583264141067	1.335046670753307	0.11212059436961024	0.09586153664216535
chr1	36766360	36767068	1.2330915695753812	1.2447641057770882	0.05794407921512143	0.060146062895173755
chr1	36803443	36803629	1.3759405288775395	1.2590884454193947	0.052663332247980386	0.06276689293109534
chr1	36815898	36816200	1.2702090624012146	1.2174767304219298	0.0468495588311417	0.057385315748530105
chr1	36827565	36828259	1.216083865086533	1.191746187631699	0.060558119744358506	0.06335591361369441
chr1	36835937	36836145	1.2539714718415218	1.190140067033658	0.07714402860924109	0.07463497999822635
chr1	36841876	36842564	1.1796798477163837	1.1660686625942602	0.06945782829783209	0.07069585487552069
chr1	36995668	36997174	0.862036341728943	0.8855989721388746	0.061356248093903	0.059790564400222984
chr1	37085826	37086420	0.9953537995474023	0.91686266714747	0.15216873346239912	0.1411982612422739
chr1	37275440	37275700	1.3125631538199927	1.1970187988709904	0.06450660880122083	0.07522385616768185
chr1	37318124	37318332	1.568586249783173	1.4540301964519635	0.0724404459154358	0.07484531809185133
chr1	37356489	37357431	1.1504236629249112	1.161302209557582	0.07735326972618757	0.07071076892204416
chr1	37486414	37487678	1.1661101367202198	1.2282369455810431	0.04405915738334006	0.055136616973261006
chr1	37597133	37598371	1.0555460048623129	1.0500818758000463	0.041140561755336286	0.054990147554804414
chr1	37671076	37671286	1.0791742348537037	1.064945854561962	0.04994370601000877	0.0501139254640815
chr1	37743961	37744383	1.4045531543495713	1.4212377031845458	0.45811107535325557	0.3546028964846966
chr1	37775951	37777129	1.1818446848471387	1.140738373589177	0.11315058118853032	0.1261465094581292
chr1	37921327	37922473	1.4143941307385237	1.3109923277110604	0.4598805742434819	0.35055540802840146
chr1	37929118	37929466	1.429452537627383	1.3363353661779414	0.46237591737348693	0.3543799054207471
chr1	37932105	37932687	1.2850012347805282	1.2744647794906372	0.4656915162760547	0.3562838654095368
chr1	37946932	37947632	1.1974378427170085	1.269259746404054	0.11398831650585631	0.11038464854629117
chr1	38053691	38054343	1.0872234320409961	1.0877338955696572	0.0646669428390659	0.07231667071886339
chr1	38054656	38055572	1.04609958869957	1.022490664228532	0.07332333832302955	0.07595641706492384
chr1	38185696	38187388	1.0432737037932016	1.0564491261634372	0.11805754674688135	0.10936868560447797
chr1	38266801	38267371	0.8115397823518141	0.7787701903043835	0.16569722877484486	0.18593193348650106
chr1	38275032	38275294	0.7840899027919942	0.7411519046717302	0.18447769738291625	0.18201202807034314
chr1	38296400	38296636	0.5924175092576012	0.6841177620384311	0.1324812919390221	0.12031858629072452
chr1	38415700	38416276	0.7186337534520971	0.7549119395979271	0.07913517228460297	0.07609135129625608
chr1	38954242	38955204	1.201113705223226	1.1983776596458908	0.0718382350142664	0.09540848184438752
chr1	39002891	39003085	1.1010398634599703	1.0830543718216707	0.12369560553745168	0.1225954265503768
chr1	39044271	39044921	1.4652461241179133	1.3411060750544506	0.1745973250990922	0.15543574421438514
chr1	39418804	39418972	1.1813356261650407	1.2273725606379406	0.09519628314917214	0.08404799482201827
chr1	39424157	39425639	1.19069316870241	1.2638885503405917	0.10177392058638467	0.08691431632840402
chr1	39534641	39535883	1.1647221313464686	1.1808422570640429	0.12583184349472545	0.11081188343870094
chr1	39592147	39593277	1.3146457791355335	1.2953355910284605	0.06803757547279415	0.059989476761659846
chr1	39633242	39634684	1.2711085094750518	1.209237651974877	0.06877904835858091	0.08054202490179456
chr1	39777444	39778028	1.1073414688761134	0.6916224542339865	0.07182678747120434	0.08037913991154118
chr1	39956956	39958896	1.3499858257389434	1.1645602928480616	0.09322368398141911	0.10385982450308757
chr1	39992601	39992827	1.2486198186242932	1.163165007067381	0.08096735929132919	0.08050509479814746
chr1	40142607	40142909	0.976809432535505	0.9014910781972971	0.10649203309411055	0.10043207756376023
chr1	40323250	40323782	0.8111900834834634	0.8669612887452279	0.16674243712511672	0.16729477731835893
chr1	40824612	40824790	1.0664331921477699	1.0581212416105916	0.11126315354487773	0.1142108078059789
chr1	40847282	40847846	1.386360800515271	1.2092036185674515	0.4516787795068375	0.3506125051211423
chr1	42318802	42319010	0.8150139636868394	0.8594265749965722	0.13383884195732978	0.12294449698863846
chr1	42472918	42473110	0.807847389595792	0.8111265969292586	0.06811051690506094	0.34368052869844856
chr1	42548413	42548919	0.9125349902035286	0.805954431199973	0.09787420962146243	0.10357286036642285
chr1	42837346	42837512	0.8110789162761632	0.906293095791614	0.09226035933416059	0.0832419915160425
chr1	42907816	42908736	1.0286110486369267	1.0884025197475813	0.09183461962168438	0.12177709556197336
chr1	43009585	43010629	1.0204697230091964	0.9923758922330924	0.05446174590142514	0.057779080595095254
chr1	43089116	43089956	0.8583421343784492	0.8696924746692019	0.09665998360547783	0.10544905788927844
chr1	43148502	43149842	1.3602923295145928	1.2749711285210887	0.07197980307933242	0.06926954332659208
chr1	43155194	43155904	1.2899031216247134	1.3041325102293326	0.07273635518307522	0.0652218700443742
chr1	43180318	43180826	1.2535092192907384	1.1781718782198256	0.07434265401866402	0.0789106339233591
chr1	43502056	43503656	1.1081241829899287	1.005787694261417	0.06420565931552882	0.07142481425819625
chr1	43610831	43611097	0.9196952051272984	0.9168385377137306	0.08201374587994034	0.08029394782586737
chr1	43787520	43787754	1.1676063092153923	1.10775960932086	0.4679877836833838	0.35769758461011547
chr1	43883829	43885097	1.2161969662902885	1.2388866094756712	0.0692836401333695	0.08821371738101871
chr1	43954909	43955167	1.2029059625131504	1.1744809175828435	0.10552847673825201	0.11074271332441953
chr1	43990362	43991498	1.228860931998697	1.191119068709675	0.06402546279662986	0.3399395480455378
chr1	44158490	44159610	1.3237218961172286	1.3324039788788489	0.10296439914446502	0.11951120075429707
chr1	44175222	44175784	1.4257847336082172	1.3332878125540575	0.14040626411679558	0.15706296594380273
chr1	44204292	44205142	1.2339754132368936	1.2715948207520804	0.20938808250715335	0.24171827146155037
chr1	44255492	44256032	1.0647214750397032	0.9212909542150238	0.5432326773760392	0.5819415961927118
chr1	44608406	44609376	1.008606146389661	0.928361929552109	0.16148688334859018	0.17698457080605606
chr1	45851984	45852784	1.5522888780562532	0.9363980282632903	0.23043410905886458	0.20815317445100828
chr1	45982127	45982991	1.1485739034602678	1.0149556886945272	0.14235905814474523	0.1380034939833229
chr1	46123572	46123992	1.3427490966585045	0.9801957342306797	0.16113251876172574	0.3742253529199048
chr1	46145584	46146254	1.046706394083545	0.6794838455619663	0.47459982640970183	0.3665488279866985
chr1	46482296	46482592	1.4531616803822662	1.0393229553233303	2.319136818997455	2.0388257083609247
chr1	46909421	46911049	1.3465584083806086	1.2251861144793024	1.0240293175621549	0.8425036821258447
chr1	51346368	51346764	0.7691266390492254	0.7117476155470537	0.05579690017014052	0.09448555116191364
chr1	51483439	51483633	0.9330513798249437	0.9525876857288957	0.19296584813934003	0.2274947707998205
chr1	51534595	51535757	1.237438605566823	1.1587541871980787	0.1161663247475267	0.36327075375043244
chr1	51971829	51973367	1.2703277512606725	1.087439705022891	0.061777143848981274	0.07922558639685491
chr1	52170365	52170861	1.2417996475508182	1.1774859154733688	0.08210461482418727	0.08802933565137379
chr1	52176073	52176907	1.3220849209007863	1.2370750754670654	0.09951488915481946	0.09017907409364426
chr1	52288777	52290559	1.304051533306849	1.2244850043635447	0.056220065443047494	0.3423285356726604
chr1	52556534	52557874	1.138090913704198	1.1109786426660735	0.7214917850286127	0.5104923620444016
chr1	52654719	52655019	1.118504005400694	1.0391694332837584	0.0718929096371275	0.07227686386180669
chr1	52687336	52687928	1.2639641487356514	1.184433288156442	0.12497768357706958	0.11711229141955537
chr1	52783205	52784571	1.1592778228981955	1.0339527755004065	0.07617491557485427	0.0790292266817875
chr1	52873895	52874781	1.0298703628015888	1.0843387737540597	0.07993544639772172	0.07359776180879186
chr1	52901638	52902236	1.2441356788001856	1.242919141887518	0.10247488960008241	0.0866544632457459
chr1	53009386	53010274	1.3578278574117155	1.2396222643097474	0.11146442672928931	0.09726772558117659
chr1	53353465	53354289	0.956545729643205	1.1242071856774773	0.08457665390063293	0.0922363266762188
chr1	53409214	53409744	1.1501161652335798	1.1463706153128856	0.4675995511814322	0.3589626866416434
chr1	53763291	53763785	1.2906944996832883	1.3697782483920984	0.4787213378482511	0.5156379296683388
chr1	53841242	53842240	1.3069187586833926	1.1262216584790565	0.4581277235373359	0.34647166979898947
chr1	54250941	54252259	1.0305234482123924	0.932820322552891	0.11735641319684417	0.10914810166723958
chr1	54307345	54307671	1.1215000983835368	0.6973836087460218	0.08071110280604382	0.0832291830477042
chr1	54495597	54495987	1.251832549048925	1.1047862341860397	0.07233315980105218	0.07321498441115956
chr1	54614020	54614956	1.1621132460856725	1.0957672540651984	0.12167995849609817	0.12395567114621607
chr1	55083665	55084589	1.438253310308893	1.3519163826508074	0.0872929353850669	0.08737501568029685
chr1	55109130	55110294	1.4132417435925306	1.3022381717440699	0.05791615131949715	0.08367723991102141
chr1	55143912	55145584	1.4116202607060913	1.359496485301594	0.04590033886671135	0.06881556291675492
chr1	55187819	55188799	1.163204210639083	1.2820669121890873	0.08742131069713845	0.09142694004418991
chr1	55293757	55295211	1.275043456690724	1.1946035331536928	0.112041672394223	0.14010906386960303
chr1	55438618	55438990	1.2156440955232302	1.130530760267486	0.45245247638616126	0.35107305198703764
chr1	57434211	57435109	1.325764741977591	1.3914976918894695	0.075273081172737	0.10316516395645825
chr1	57462951	57464143	1.7006704483477397	1.5656216786338595	0.7217819023683447	0.5113906353576573
chr1	58026251	58027205	1.091061677565005	1.0665681867778856	0.13525042444751442	0.11126446755483538
chr1	58052570	58053254	1.1706624853134262	1.1369219791928542	0.12056704973585776	0.10648867607784739
chr1	58449473	58450847	1.0963921041041285	1.137273196898656	0.14143200093436606	0.1272230688271615
chr1	58480172	58481116	1.1466881727681497	1.2289528053205123	0.4869694415677946	0.36957697345108964
chr1	58501911	58502547	1.1836933317217453	1.1637810201424672	0.12002476620190858	0.12082258988747666
chr1	58561280	58562088	1.2445191038099035	1.1752916831142997	0.059667856924720646	0.07507471806609113
chr1	58642653	58643641	1.0983539407886895	1.071968090722955	0.09411566213796731	0.08410447474673123
chr1	58709332	58709822	0.947946181895435	0.6279459918350115	0.1107854223221368	0.09374593121079923
chr1	58768227	58768777	1.163244241314814	1.1374051124619737	0.11577886156333217	0.11019083276752997
chr1	58770147	58770515	1.1982723742637824	1.1456137078207707	0.46833371156069287	0.35462753201541275
chr1	58793848	58794018	1.0260236715489437	1.0428186807871382	0.46331824207593625	0.5130467795634818
chr1	58852356	58852780	0.9377020727455372	0.878024875359158	0.07473079762219598	0.18559948097144158
chr1	59029737	59031075	1.1707835855905295	1.0909637549642168	0.10927017277760102	0.15527620303282422
chr1	59151681	59151891	0.91080814153335	0.9745725583975714	0.06077792834052142	0.05105779574289309
chr1	59176491	59177457	1.0169309664301995	1.0404471215441735	0.4566761420872191	0.34453567335247576
chr1	59293641	59294415	1.281738037945133	1.2220582180732615	0.04902608226641784	0.0591529562477013
chr1	59538245	59538631	0.9552065217461095	0.9900299661052875	0.06582469748302358	0.05913118562773332
chr1	59538654	59541444	1.0324493098007481	0.9612972364975761	0.059472993968855734	0.06069163942786927
chr1	59572915	59573177	0.9420308161921608	0.9012173823644587	0.06345786877211361	0.06357152735565173
chr1	59726897	59727951	1.0792330403185193	1.1055551228024987	0.053373470887880525	0.06361213741707568
chr1	59741716	59742228	1.074772687212801	1.083979203327114	0.06328779956924065	0.07463961144515716
chr1	59819499	59821791	1.0860461220840663	1.067214405040448	0.05969520413638239	0.0692374942065268
chr1	59969322	59971050	1.0668579667522824	0.9647252949161962	0.07130073112017755	0.06621885752037698
chr1	60099317	60100493	0.9876183340592071	0.9687088253532716	0.0995565219789053	0.08624484562518678
chr1	60154425	60154619	1.1011133992786144	1.0615330112575612	0.11833500382911326	0.10155469327152872
chr1	60154915	60155673	1.1843403156725834	1.0362187021572749	0.0986250272467537	0.09853747753207637
chr1	60236981	60238031	1.0294924345538483	0.9960453571488129	0.06568536793796903	0.07275406707349225
chr1	60399779	60400677	1.0359172263177472	1.0025296909645174	0.09973934425281115	0.08401139260814175
chr1	60465839	60467199	1.0733106123980913	1.036107962920163	0.07689648736253081	0.34186848881218823
chr1	60622846	60624370	1.066903325298872	1.0045643734958967	0.10110724004070794	0.10471290169488306
chr1	60819932	60820132	0.8321963204423206	0.8423537291871996	0.19190134901814748	0.20258707633562056
chr1	60978007	60978187	1.0548612221361244	0.933402986843482	0.17223344937494853	0.15244986494785964
chr1	61260063	61260225	0.6585275955927927	0.635407457581836	0.08013017058454576	0.09303713303291108
chr1	61685180	61686232	0.802320831807456	0.7488814621715422	0.058928374201650376	0.06593394703461754
chr1	62842253	62842603	1.1796294473706561	0.9140379330293786	0.07659875860728445	0.07342983645629148
chr1	63159700	63161380	1.4943163900172534	1.3336281981559877	0.46290329197350694	0.3505608666447068
chr1	63223037	63224119	1.2906354951180552	1.322538307646722	0.4523121147975026	0.3394763449394526
chr1	63246758	63247200	1.3962822489524014	1.3251345836975204	0.07342191883367336	0.07388260946579435
chr1	63319361	63320603	1.2259139077465664	0.814723123412899	0.11273994628023032	0.09550847245446559
chr1	63355642	63356542	1.0820875687787372	1.075128139843444	0.06749778464252394	0.06931772384236584
chr1	63491848	63493428	1.2834731588607984	1.1590518059830222	0.08516427312389245	0.0756049010934564
chr1	63660894	63661274	1.0000747133513674	1.0115851961311848	0.0754858034975949	0.09627599711479363
chr1	63711263	63711441	1.1842509560005496	1.1131775984373153	0.10908045052093374	0.10746080831396145
chr1	63776904	63777452	1.1200083093333182	1.0587849582727646	0.45328636941169564	0.35389694610547434
chr1	64125326	64125636	1.1695728739766098	1.024474062162753	0.4543488441567905	0.34330366793716177
chr1	64167831	64169127	1.1409387898743903	1.127963537745036	0.07549866443792806	0.08342160488875419
chr1	64355078	64355508	1.0105369840591836	1.066955575351595	0.07385640185580652	0.0858978338072992
chr1	64578465	64580331	1.364373171301521	1.2976745284216031	0.058223527130294044	0.06068397309025469
chr1	64663405	64664443	1.3459482336299577	1.2509927489900838	0.06473676832776347	0.07412491026399115
chr1	64736786	64738270	1.4459201370338661	1.3709420239179233	0.0926972669527837	0.11617075277509663
chr1	64781340	64784962	1.5089153808360594	1.378678731531216	0.14728379050205956	0.15987251003898545
chr1	65003000	65003460	1.2047323142064597	1.186657403755757	0.07533645077772398	0.09149109057243739
chr1	65149524	65149848	1.255856867256028	1.2166785969235774	0.059211567189879515	0.07691919668055625
chr1	65156393	65156739	1.3095267593039666	1.2626552442223218	0.07486186783699186	0.0665629169947641
chr1	65225262	65226058	1.499704268775531	1.3413965371824124	0.10803343389030194	0.12406847812768013
chr1	65232823	65233721	1.379449310967097	1.31998194314427	0.11680045122088047	0.12934662461231142
chr1	65357800	65358338	0.6941864334224085	0.7135937472007814	0.15416218522452874	0.18194647817517234
chr1	66221423	66222269	1.142120304164356	1.0823612789127914	0.45867097562064874	0.3564055224767288
chr1	66514337	66515463	1.0542747181886085	0.9047486046105663	0.08553387301880323	0.3486421428798797
chr1	66747228	66748126	1.3183928735406656	1.2950059340322926	0.14642991662843285	0.13355751174805205
chr1	66862828	66864812	1.3958587754094556	1.2299957467094467	0.07478587105360972	0.10382344864622142
chr1	66909276	66910312	0.9593521495229588	1.1208123677982509	0.08187890983753282	0.0919190378640847
chr1	67084969	67085695	0.8648412255458762	0.9651195798873283	0.15306215251199615	0.1783855676200734
chr1	69423510	69424926	1.0032401115586824	1.0079875308378397	0.08321060321135916	0.09204301657906128
chr1	69733491	69734597	1.0670546331797046	0.9953278950925772	0.1192071025278504	0.09473797357114597
chr1	69873377	69873891	0.8776309111928455	0.8689003999224164	0.14519763190087398	0.1585145808908847
chr1	70772212	70772438	0.6233906614952864	0.7145075846619728	0.4601952197063467	0.3472216123069138
chr1	70886263	70886521	0.639688868708401	0.7543893520148452	0.10387973054360347	0.10924732268044318
chr1	71148815	71149813	1.1201063312637576	1.1172857876751576	0.14307604225432402	0.14892099716511595
chr1	71603464	71604236	1.2243956082336216	1.1852441583203175	0.11233869765483574	0.12891898741706723
chr1	71699156	71700120	1.3661222362139203	1.3117669084116241	0.2616402943190893	0.2708434569815648
chr1	72258190	72259054	1.5370130409782974	1.4487969459583812	0.18677381301131302	0.3875064579453238
chr1	72272301	72272607	1.5220873535485797	1.5521876790110374	0.4930511746975134	0.36994624717630326
