chr	start	end	N	Enrichment1	Enrichment3	CV3	CV5
chr1	89160467	89161591	195	1.6631250545286596	1.5129225112355806	0.11622324831652664	0.1442802888711995
chr1	89405791	89407455	197	1.1202987874666124	0.9797010913947221	0.07964012958464935	0.09112403204552794
chr1	90101719	90102617	197	0.7848390164704426	0.814307201438403	0.7349407427415668	0.54852782635922
chr1	90597337	90599337	197	0.8884739851603513	0.9282152664066954	0.1085588546943832	0.13810078251816504
chr1	91819439	91820253	193	1.8151146262965085	1.6374425140472662	0.14459259655288081	0.14554098955972397
chr1	91823507	91824189	193	2.0240700719327642	1.7525975003383587	0.1656622966365127	0.16732146912748377
chr1	91825202	91825662	193	1.994352106482573	1.6988324235082988	0.14786630978431758	0.16215482827589406
chr1	91830337	91830519	193	1.5860950918076782	1.6346615702838614	0.16392063641539267	0.17193988925792977
chr1	91838140	91838930	193	1.599279050414061	1.5029983919892056	0.13580664270828469	0.16997005104418664
chr1	92894846	92896068	197	1.2635827447908246	1.065633040409877	0.13219613534458657	0.11776162112335496
chr1	93308560	93311138	197	1.4601045561036285	1.2191042853831582	0.09459726702619067	0.10732124689331803
chr1	93697082	93699342	197	1.228484798028518	1.2367835735550488	0.12632405387025855	0.11784246243373141
chr1	94727340	94729500	197	1.2278145176507045	1.1810447600629095	0.14280489644994102	0.13188382541013974
chr1	94996747	94998809	197	1.4759031370677371	1.2093274346907146	0.12322982420342246	0.14286626695848934
chr1	106665008	106666028	197	0.7286380947451224	0.7106733693643303	0.19524207757849338	0.21535424170700077
chr1	107676723	107677865	197	1.171414993028849	1.3828249469012597	0.19628741242524786	0.17742930466804505
chr1	120948543	120951019	197	2.001928626459919	1.7637828403574831	0.10772936171225483	0.12953607479817825
chr1	121316425	121319687	197	2.061228008364614	1.6347108032267137	0.14254813148582843	0.1547310432290348
chr1	122236737	122239367	197	3.1173148776160695	2.359697699881577	0.2962443564307931	0.30382587751568435
chr1	122492511	122493577	194	3.5204171711174723	3.1801888282042765	0.21631959214399207	0.20623116520994797
chr1	122496380	122496802	194	5.079284156092062	3.5209941008089225	0.2263543291903054	0.21034670757788182
chr1	122501319	122501829	194	3.8309399515994644	3.5135100137905875	0.19757739266897797	0.21003583685406457
chr1	122510184	122510424	194	2.5334803128450774	2.486321531299632	0.19860678084083533	0.24673460992407695
chr1	123423828	123425232	197	1.8788317426799124	1.6668199685358585	0.47738428256134446	0.38812064997021095
chr1	125941578	125942894	197	1.2035234175182503	0.9822528391560286	0.5434160890477614	0.44300727125508865
chr1	127807747	127809423	197	1.1969011976837494	1.147272208378995	0.23977530112936088	0.2010671097926339
chr1	129573248	129574998	197	1.242181383956208	1.3393152720272037	0.14373908762721388	0.176493871845883
chr1	130487363	130489097	197	1.3201449086228763	1.296246906776685	0.2273946428382704	0.20530356585769743
chr1	132993276	132994648	196	1.3792959416853092	1.1008065384109644	0.20285101602000088	0.16790190961260187
chr1	133140676	133142420	196	1.0788130312627087	1.016072420719153	0.1859774074209612	0.2061838505224426
chr1	133859076	133860624	196	1.1120084398054715	1.1030084591958584	0.13228527522773612	0.13943347023016373
chr1	133963905	133964919	195	0.9300741671913221	0.9674013503420752	0.07951522823868605	0.09554177250380637
chr1	134086488	134088380	194	1.144627418501381	1.086010341010319	0.15123233766688846	0.14955429582582533
chr1	134194920	134196276	195	1.1128952727775847	0.9128235347107174	0.11931281414753137	0.12605609460376302
chr1	134212438	134213240	195	0.8287905553700209	0.9526839917663494	0.13625870983774518	0.1280113294617033
chr1	134776458	134778278	196	0.941947907123245	0.8332506326741516	0.1406335606804406	0.13533889639205143
chr1	134942204	134943498	195	0.9678030595838244	0.8912217182270515	0.16726896836562427	0.15931138765259092
chr1	135060232	135061402	196	0.9460356734273966	0.8220332924035569	0.1444617900743401	0.1431610083528991
chr1	135319310	135321282	197	0.8437341280652927	0.8564571374379014	0.10571055179601883	0.12017141791332553
chr1	136130751	136132509	196	0.8508352803565596	0.8364493934543168	0.1395096805464974	0.12096116424759001
chr1	136194987	136196245	196	0.7173727873287109	0.7660550789736886	0.1000343603105092	0.1327618358734474
chr1	136542805	136544027	196	0.9268033737820484	0.8917623089563445	0.13999154904777414	0.1314992780552205
chr1	136605370	136606260	196	0.9862099586839286	0.960020432997157	0.15566450885888988	0.14169977147413287
chr1	137001299	137002165	197	0.9748866209429012	0.9859308629278423	0.08606006455456061	0.12457141737187986
chr1	137481155	137482523	196	1.245084458622315	1.0846194309312474	0.10153063350825245	0.14259123336708737
chr1	137583900	137585276	196	1.2604173270729988	1.0558131226279786	0.11542949175594823	0.11858930160041481
chr1	137815099	137816113	197	1.4223211608099513	1.1120978308259288	0.1001530906669744	0.09498572963454834
chr1	138156022	138157668	197	1.0474319384349704	0.9569181798446531	0.13338873479729443	0.13114214353525722
chr1	138843773	138844027	196	1.5550898985532449	1.3952427768366247	0.2220257083247338	0.17543880730176548
chr1	138845146	138845990	196	1.5935375387384645	1.4424590862587674	0.2009086632636102	0.16970414420551222
chr1	140734909	140735247	195	3.8304355004009447	3.2692392617488353	0.17108128740853146	0.23282889012409613
chr1	140740070	140740522	195	4.397254726141088	3.4131864426809124	0.2676110596063387	0.21855269071718486
chr1	140744637	140745687	195	2.868163784744287	2.902213332792456	0.24373502685130802	0.21461757055043645
chr1	148344497	148344711	196	1.5865556686429387	0.9685817565048267	1.0758959001121027	0.7607603025015482
chr1	148344997	148345269	196	0.9955983010165386	0.955161838054358	0.6393306323215557	0.636653800234425
chr1	153418284	153418980	197	1.112924385537617	1.270496159772433	0.15544494294086522	0.16070709287825832
chr1	154246933	154247827	197	1.304935918519208	1.1551956435460118	0.26047583011797093	0.40173924098715635
chr1	154471698	154472770	197	1.2271970705806028	1.1528046644058425	0.23057898234956817	0.23479589072292
chr1	155272010	155272770	197	0.7918615031808518	0.9429415407722401	0.17195546439079284	0.17587642115668678
chr1	156051794	156052784	197	1.6710545853196404	1.6089473068725197	0.11119260064159028	0.16774464967979058
chr1	156572789	156573101	197	1.2390461454781243	1.1570132296815894	0.2012919261073319	0.22398235696926083
chr1	156930078	156931190	195	1.8230829754822861	1.5842821700250396	0.15840403658030408	0.17791609402566375
chr1	156945115	156946985	195	1.9893831115265308	1.5763775572264989	0.1575486178825921	0.20458020392290155
chr1	157091112	157092274	195	2.054117335507214	1.701993561079893	0.14221311320800714	0.13437795799297114
chr1	157583421	157585403	196	3.41558203570587	3.0113390462106326	0.13482844828675158	0.16457117559901402
chr1	157587649	157590513	196	3.933260094096814	3.073202277971016	0.13741675576306323	0.15716408252819544
chr1	158134449	158135417	197	1.4940123435137442	1.3569692621565832	1.0132384598442672	1.0140012896167752
chr1	165241906	165242844	196	3.4423380617377806	2.2785011021451362	0.28849243173791633	0.24616508507335233
chr1	165245131	165245397	196	2.0138866262134156	2.1381379924445074	0.3022960881532842	0.25927995296299794
chr1	167637803	167638453	197	1.3239401683683831	1.4107963475394243	0.1912513943915997	0.17470304468255948
chr1	168183931	168185113	195	1.6509177370595518	1.159127184415906	0.2021795852588812	0.20490505846426554
chr1	168238691	168239819	195	1.313800753691952	1.2598848147240933	0.1743166698708415	0.18865510849785297
chr1	168339237	168340297	195	1.225498500374083	1.2328418108902328	0.20304674044271698	0.21376948456677805
chr1	168930638	168932878	197	1.9164952017669379	1.2795487165614392	0.19211724159465	0.37864696105834417
chr1	169618348	169620328	196	2.4742477913575724	2.1424332351149395	0.18593538169382465	0.20104511238521877
chr1	169622032	169622614	196	2.3808792746521337	2.0822978824177127	0.1657722044742232	0.1784286288249195
chr1	172519144	172520404	197	0.8376815652094509	0.6441078809454551	0.20009258723549744	0.18088905876961886
chr1	172837423	172839053	194	1.2610583617323354	1.115093815204979	0.11920903026425282	0.164281211810278
chr1	172993885	172994183	194	1.6836706460282622	0.993135934529236	0.14689802681221595	0.18589092157473977
chr1	173008746	173008914	194	0.0	0.0	0.16463367884791158	0.15913150280793242
chr1	173015874	173016246	194	1.4757317663424	0.9485087848126358	0.14854918251578722	0.13848533197475668
chr1	174255676	174257086	197	1.041111987724303	1.0608643337945232	0.16781749723772388	0.2359278586097779
chr1	174492039	174493771	197	1.697857213162593	1.46403498894042	0.11789805061014443	0.20221567922847855
chr1	175297004	175298132	197	1.8814039983687232	1.8357796178739219	0.29721349906303585	0.2840246976462339
chr1	178204716	178205928	197	1.0822568051908878	1.0578871678515744	0.2416746345707435	0.24056520215026642
chr1	180457415	180461159	197	1.8459371950511538	1.5685489240315398	0.22010183819473794	0.2020402666340545
chr1	182260634	182263058	197	1.8246036994460966	1.368135174123421	0.16461841895100984	0.16047913609181458
chr1	182626595	182627729	197	1.1682842405570377	1.071715863337764	0.1580049811070639	0.17449253230950454
chr1	183282209	183283919	197	1.7263366103823945	1.4389282712519762	0.18526675031219322	0.38845639804007853
chr1	186542218	186542706	194	3.8242789975821574	3.310214091239114	0.2511281825711138	0.40968285451714226
chr1	186551278	186552028	194	5.061721940093563	4.142220996825305	0.5146498127036905	0.40580171797591136
chr1	186555398	186557118	194	4.40417970798991	3.5853221506237065	0.4989318361769133	0.39869965557352227
chr1	186706180	186707320	194	1.6725339404695345	1.6335387532364571	0.21829659310841087	0.19378781992640287
chr1	187278593	187279633	197	1.1967470125074813	1.1355208037100277	0.14663332732911452	0.1523273883721242
chr1	188528110	188528626	197	1.7501727802317246	1.4316072122598638	0.18446457728618657	0.2492644640904585
chr1	189428623	189428833	196	1.8496429375841155	1.8998151350915196	0.22560814877346025	0.23586704723449528
chr1	189431106	189432118	196	3.0579120339701813	2.0167688285514793	0.22900246241959699	0.2305318759351242
chr1	191166614	191168304	197	1.4754379963368638	1.2190913138617399	0.28623636679748554	0.3008763781727592
chr1	191551270	191552924	196	2.4881741863180613	2.036597918163515	0.2569071378729526	0.23959891820667506
chr1	191745474	191746758	196	1.5388209096174765	1.4072740501390886	0.1442828809287023	0.17694753533250077
chr1	191992686	191993448	196	3.219968116612266	2.7051797967102678	0.129561559476951	0.14523572771879703
chr1	191996345	191997071	196	3.0856572408924334	2.6804281863241766	0.11940446665391184	0.13787636003337386
chr1	192801907	192803487	195	1.5728389675912138	1.4177100375234346	0.20244862720836182	0.18673896154328798
chr1	192921579	192922779	195	1.5265509172541183	1.3594445964732251	0.12368799733114488	0.1599101307207898
chr1	193006239	193009633	195	1.8007264885048857	1.57797233152102	0.11611659846879029	0.16489494537610716
chr1	193541584	193543412	197	1.2100028411382588	1.2702698095775078	0.18860952275957094	0.17100904289913368
chr1	194659678	194660410	196	1.8239869379774687	1.8541212787070032	0.2253267969341198	0.19518183066665262
chr1	194680740	194682366	196	1.818538312868921	1.819470570705	0.49101983194759	0.38475213028921684
chr1	196445660	196447174	197	1.534121538089276	1.575560063388403	0.2640547916774388	0.26127696341761025
chr2	4321833	4323083	330	1.7879772601700121	1.5466290651463603	0.18691432303995265	0.18387348441526663
chr2	5634725	5636367	330	1.5247619647199138	1.5913673242454784	0.14606977412536545	0.14602433104549567
chr2	6050592	6051592	330	1.5674833732503675	1.5678649973826078	0.13808637471746288	0.153356461558569
chr2	9796025	9796743	327	4.814259797955357	3.9091296362275867	0.20887085014717666	0.2128646608750081
chr2	9799690	9801406	327	5.0314343086173645	4.537952829662851	0.21154029959952442	0.22121995807330463
chr2	9810557	9811643	327	5.030645940860946	4.4937974725103595	0.2062430361177413	0.1913524792690424
chr2	9817642	9818010	327	4.481128134650964	3.849881354542656	0.19799273267596407	0.1909763198200909
chr2	10293149	10293345	329	5.956165236990187	4.912220899889736	0.1986428588752183	0.1591473616454699
chr2	10295472	10296104	329	5.759495857355896	4.708591578009919	0.2714091259865656	0.2363085785966106
chr2	11422695	11424261	328	1.879347622958222	1.7148671187374271	0.17942809869006893	0.19426291404065307
chr2	11474838	11475842	328	1.7498129154031714	1.7700722625888068	0.15008083139634718	0.15825967757524392
chr2	11626943	11627913	328	2.4156615914958866	2.042803238052232	0.11479974124220152	0.1471995721769518
chr2	12931534	12933354	330	2.0576841865733537	1.567693206207448	0.17863449539229528	0.18020428706399994
chr2	13495526	13496956	330	1.364232757691357	1.3150320359967433	0.1858734377439535	0.38727671048185924
chr2	13714388	13715790	330	1.3462910683396214	1.3538507283390993	0.10410392794154648	0.13384199472730016
chr2	14525392	14526802	330	2.0300819901997564	1.4304529970587805	0.27590269116309024	0.2636676533458923
chr2	17651922	17653254	330	1.8603531838875775	1.648286292412707	0.1275380409109491	0.11604088303256098
chr2	17947621	17950737	327	3.9508853367107912	3.6570949636280807	0.10707150530475922	0.14639868146856005
chr2	17953151	17953769	327	5.399274870669909	4.425598777733386	0.10551659580134246	0.14798053154010288
chr2	17961271	17961627	327	5.397637032631372	4.874650910745446	0.1151473138210147	0.14541758527645776
chr2	17968331	17970025	327	5.255215781281613	4.770786937222635	0.10445802229018972	0.12157026096294975
chr2	18529980	18531628	322	3.635602546148848	2.789920924835484	0.11170951397829446	0.3592060818832218
chr2	18593500	18594720	322	3.6977902943896703	3.599701230396778	0.09750951512184189	0.14626703593432566
chr2	18597732	18599868	322	5.359042737857845	4.777602810705799	0.1430125448553287	0.17053516643030367
chr2	18602649	18602969	322	6.215024590668905	5.229419517935154	0.14106753993382698	0.16384955296157214
chr2	18610295	18612327	322	6.653734276914398	5.51474730138431	0.14013414351390582	0.16300095104680834
chr2	18615602	18616630	322	6.377285125301452	5.462351939056069	0.14960236614675615	0.17738827112907044
chr2	18620147	18621151	322	4.832070310830438	4.552878719363168	0.12907110882560893	0.1619356390194361
chr2	18688447	18689159	322	2.0348570207398606	1.7212137913343202	0.1900070689357526	0.24469053641863386
chr2	18721369	18722547	321	1.8088436886868011	1.6569643006599146	0.26955623130881623	0.44449988312170924
chr2	18918361	18920489	329	1.7088131033887877	1.628019784173127	0.11616953694883218	0.350814963908068
chr2	19352344	19354114	328	3.01289744706952	2.5258015627796935	0.2712188373782151	0.2788816971387961
chr2	19366578	19368576	328	4.2090514354291475	3.374114814444791	0.6043367201513975	0.5040764752049328
chr2	19369970	19370372	328	3.5724443528590033	3.127729831262815	0.5735392196992334	0.4976796472685169
chr2	19830997	19832071	330	2.4901927214308306	1.9956069066943982	0.21773953496522036	0.22404191175434754
chr2	22477517	22478287	329	3.6723887449561103	2.575495110420509	1.0201022816700258	0.8517855970707238
chr2	22599933	22600647	329	1.2302201096205263	1.3876682207304794	0.49684271644568856	0.38471858558276056
chr2	24329489	24330419	329	1.5509661035886222	1.3550258999955278	0.19068489996580137	0.18190648648954139
chr2	24330503	24330757	329	1.2841351492726851	1.3076088100828194	0.22412726922472528	0.1937174447112534
chr2	25035893	25037577	329	1.1073657352367858	1.0628061435295335	0.11100974503089374	0.11026115418541162
chr2	25145343	25146841	328	1.0595210633173695	0.9120881550058688	0.11699183528887462	0.13254285887298295
chr2	25251347	25252053	328	1.1945985231843594	1.0567469015298923	0.10774709730401971	0.11126783102719823
chr2	25432413	25435715	328	1.3358174610185989	1.1693560178059388	0.14354101057629137	0.1268062654902449
chr2	25561883	25563075	329	0.8784264669844573	0.7595370576344251	0.4750063151076636	0.36972561384937014
chr2	25977326	25978958	328	1.0861326366350592	0.9263475422728723	0.11255571155682653	0.13051824420779684
chr2	26057405	26058917	328	1.3555448126459466	1.1464463776063625	0.16655758858453595	0.13163608974920685
chr2	26060731	26060969	328	1.1162429260084372	1.1832348530588999	0.1576347977103033	0.12962005316409267
chr2	27531714	27533770	330	0.9354763984159198	0.8787067449553925	0.2023015029665631	0.21103268918521603
chr2	27741415	27742999	330	0.9758180259508447	0.9343617310199601	0.20943051412208957	0.24173789708067042
chr2	28763898	28764494	328	1.1822759653258588	1.1584574923045043	0.1432739211835801	0.12127375577212593
chr2	28764521	28765539	328	1.5263098593206927	1.275883742888919	0.1421641170312397	0.14334615975572582
chr2	28771128	28772076	328	1.3410452564337563	1.2490297317883194	0.12206584180164382	0.14705664990598621
chr2	29105846	29106046	330	1.6704914719237138	1.4216126703213314	0.11442370322902054	0.11899013961645301
chr2	30327853	30330365	329	2.240742115891111	2.1085558548224954	0.3153553842106893	0.29859487658194034
chr2	30532058	30532966	322	0.9565259914185775	0.963763145551133	0.11957862768495713	0.15451085808189
chr2	30548230	30549354	323	1.7083858489987476	1.4251128731119396	0.19961176108695922	0.18798342664621454
chr2	30562901	30564251	323	1.4001002610174844	1.2454538800702295	0.15421443750666652	0.19473666963871883
chr2	30566861	30568011	323	1.4244456866402293	1.275805969679991	0.13643564369944397	0.1826699282592812
chr2	30581228	30581662	323	1.1380600276002402	1.1226673647146115	0.19715140968939607	0.14956479544432608
chr2	30626667	30627753	323	1.3743992542636985	1.2407555681388045	0.1407128325685914	0.12118052870516668
chr2	30656365	30657463	323	1.200199792044767	1.2458694061608329	0.13404692886105785	0.13336678416172698
chr2	30700209	30701815	323	1.0015149354851716	1.0391856719587311	0.07719496642486341	0.1377593496920705
chr2	31100699	31102521	330	0.9538400155904487	0.8885600207865518	0.15684712365381817	0.1282418718373256
chr2	31490649	31492875	327	1.992279949730069	1.6220357391740816	0.12638662746916798	0.10013806678192069
chr2	31494451	31496389	326	1.884708135138019	1.697011681053746	0.1554793188426864	0.12571798346923782
chr2	31509185	31510551	326	1.2037267562404812	1.248679216950374	0.11460665764566072	0.11594655058779171
chr2	31510799	31511067	326	1.0811118948596772	1.1585156703645663	0.08072912914804783	0.1066430534937872
chr2	31700909	31702657	327	1.128757553897757	1.111038451832732	0.09185885762989475	0.08623079076272293
chr2	31938119	31938353	330	0.879592236159117	0.8731980509086742	0.0805431986391179	0.09378237077687854
chr2	33399222	33400300	325	1.746858117122432	1.57787956030707	0.16211853992548753	0.19538680030404615
chr2	33436097	33436731	325	2.027402878137531	2.060829438187532	0.14242671406232804	0.14194961187247915
chr2	33471809	33472643	325	3.162076182953889	2.982132487119302	0.13223787163249248	0.1293622183969426
chr2	33486908	33487864	325	6.3867378176974885	4.918363422512934	0.1026471718965372	0.12290550797576967
chr2	33491710	33492162	325	5.755523594782384	5.385727712344339	0.10408514073385784	0.123360966938432
chr2	33494567	33497271	325	4.956267416367709	4.530853084573615	0.09884268665446114	0.12111963549808215
chr2	34226522	34228996	330	1.229863867441215	1.1230886222722198	0.18562107736020195	0.16819415633640303
chr2	34768609	34770155	330	1.1616557801297716	1.0979764466732864	0.10766344519446738	0.13076993935722947
chr2	35111605	35112361	330	0.9602856446258424	1.0400723559051892	0.12308552083564911	0.10910524888862366
chr2	35436960	35438716	330	1.6299206797441799	1.4085979745598363	0.12259537998085637	0.11417322537642735
chr2	35866740	35867404	325	1.3342718077716393	0.8461300645455552	0.20833351121965757	0.16608118660232613
chr2	35946435	35947373	325	2.3159019724933505	2.1644767560111355	0.14168529885975722	0.13263747589608602
chr2	35957580	35959608	325	3.490218751174926	2.9166287597367124	0.10739233625228348	0.3637750262313486
chr2	35960090	35961344	325	3.2317581283630097	2.6418094825449505	0.45862427290531205	0.36307974217263644
chr2	36058424	36058922	325	1.4942337053365742	1.511025699452373	0.5601262940719509	0.4483177185065176
